id,prompts,images
2805,දක්ෂිණාව යනු කුමක් ද? අනාගතයේ දී ලෞකික වූ ද ලෝකෝත්තර වු ද උසස් ඵල බලාපොරොත්තුවෙන් සැදැහැතියන් විසින් පුදන චීවරාදි ප්‍රත්යය දක්ෂිණා නම් වේ.,sinhala_doc_02805.png
2806,ඒ වූ කලී උපන් මාත්‍ර වූ ප්‍රගුණ නො වූ නුවණ සඳහා කියන ලදි. ප්‍රගුණ වූයේ නිත්ය සංඥාදීන් ගේ ප්‍රහාණයෙන් සිද්ධ වු ප්‍රහාණ පරිඥාවට අධිෂ්ඨාන වූයේ වෙයි.,sinhala_doc_02806.png
2807,"එකල තෙරුන් වහන්සේ 'කිමෙක් ද, මහරජානෙනි, මේ දුක් නිරුද්ධ වේ ද? අනික් දුකක් නො උපදී ද? මේ අර්ථය පිණිස අපි ව්‍යායාම කරම්හ' යි කීසේක.",sinhala_doc_02807.png
2808,සංස්කාරයන් ගේ මහා ආදීනව රාශිය දැක බිය වී කලකිරී ඒවායින් මිදෙනු කැමැත්ත ඇති කර ගත් යෝගාවචරයා හට දැනට තිබෙනුයේ එයින් මිදෙනු සඳහා ක්‍රියා කිරීම ය.,sinhala_doc_02808.png
2809,ජාතිප්‍රත්යයෙන් ජරා මරණ වේ යයි මෙහිලා අපට මෙසේ වැටහේ. භව ප්‍රත්යයෙන් ජාතිය වේ.,sinhala_doc_02809.png
2810,මිත්‍ර ප්‍රතිරූපකයෝ මිත්‍රයන් සේ පෙනී සිටින සතුරෝ ය. පාප මිත්‍රයෝ යයි කියනුයේ ද ඔවුනට ම ය.,sinhala_doc_02810.png
2811,පසේ බුදුවරුන්ගේ අර්හන් මාර්ගඥානය ප්‍රත්යේක සම්බෝධි නම් වේ. ලොවුතුරා බුදුවරුන්ගේ අර්හන් මාර්ගඥානය මහා බෝධි නම් වේ.,sinhala_doc_02811.png
2812,ගම්වැසියා වහා ගොස් බලා රන් කාසි සියය නො දැක වහා අවුත් ඒ බව බෝසතාණන්ට කීය. එකල්හි බෝසතාණෝ 'ඔබගේ මුදල් ගත්තේ අනිකකු නොව මේ කූට තවුසා ම ය',sinhala_doc_02812.png
2813,මෙවැනි දුක් බික් බියක් ඇතිවූ කල කිසි තැනක නොගොස් බතින් තොරව වත් පිළිවෙත් කරයි. උන්වහන්සේට භික්ෂාවෙහි හැසිරෙන්ට තැනක් නොමැත.,sinhala_doc_02813.png
2814,යන පාඨයෙන් දක්වන්නේ අභිධර්ම පිටකයත් සංගායනා කළ බව ය. අභිධර්ම පිටකය නිකාය පසින් ඛුද්දක නිකායට අයත් ය.,sinhala_doc_02814.png
2815,ජාතිය භවය ප්‍රත්යය කොට ඇත්තේ ය. දුඃඛය ජාතිය ප්‍රත්යය කොට ඇත්තේ ය.,sinhala_doc_02815.png
2816,මල අතුරින් දෝස මලය තෘතීය මාර්ගඥාන වධ්‍යයැ. සෙසු ලෝභ- මෝහ මල දෙක චතුර්ථ මාර්ගඥාන වධ්‍යයි.,sinhala_doc_02816.png
2817,ඇසින් දක්නාක් මෙන් ම ඇසට නො පෙනෙන දෙය ද තත්වාකාරයෙන් දැකිය හැකි ඥානය ප්‍රත්යක්ෂ ඥානය යි. ප්‍රතිවේධය යි කියනුයේ ද ඒ ප්‍රත්යක්ෂ ඥානයට ය.,sinhala_doc_02817.png
2818,මා විසින් (දන් දීමෙන්) අත්පත් කර ගන්නා ලද කුශලය ලෝක ශාසනාරක්ෂක දෙවියෝ අනුමෝදන් වෙත්වා.,sinhala_doc_02818.png
2819,මව අයත් දෙය සම්බන්ධයෙන් පියා හා කෝලාහල කරයි. මාපියන් අයත් දේ සම්බන්ධයෙන් සහෝදර සහෝදරියන් හා කෝලාහල කරයි.,sinhala_doc_02819.png
2820,දුක්ඛ සත්යය අරමුණු කොට පවත්නා ප්‍රඥාව දුඃඛ සත්යය දැනගන්නා ප්‍රඥාව ය.,sinhala_doc_02820.png
2821,බුදු බව හෝ පසේ බුදු බව හෝ අග්‍ර ශ්‍රාවක මහා ශ්‍රාවක තනතුරක් හෝ නො පතන්නේ නම් කාල නියමයක් නැති ව 'වහා නිවනට පැමිණෙම්වා' යි පැතීම යහපති.,sinhala_doc_02821.png
2822,ඉක්බිති අතීත කර්මයෙන් හටගන්නා රූපයන් ගේ තිලකුණු බැලිය යුතු ය. කර්මයෙන් හටගන්නා රූපයෝ ද්වාර වශයෙන් සැලකිය යුතු ය.,sinhala_doc_02822.png
2823,බොජ්ඣංග පිරිත් එසේ දේශනය කිරීම නිෂ්ඵල නො වෙතත් රෝගීන්ට දේශනය කළ යුතු වඩා හොඳ ක්‍රමය එය නො වේ.,sinhala_doc_02823.png
2824,'මුදල් දෙනතුරු කිසිවක් නො වළඳමි' යි ගෙනෙන ගෙනෙන දෙය ඔහු ප්‍රතික්ෂේප කෙළේය. සිටුතුමා කහවනු සියය දුන් කල්හි එය අත තබාගෙන ඔහු ආහාර අනුභව කෙළේය.,sinhala_doc_02824.png
2825,එය හේතූන්ගේ සංයෝගයෙන් ඇති වන්නකි. ඇති වූ වහා බිඳී යන්නකි. නො බිඳී පැවතිය හැකි ශක්තියක් වේදනාවට නැත.,sinhala_doc_02825.png
2826,පුණ්ණ : මොහු තියුණු සැතින් පැහැර මා දිවි නො නසති. එ බැවින් මොහු මනා මිනිස් කෙනෙකැ යි සිතමි.,sinhala_doc_02826.png
2827,රූපයක් චක්ෂුඃ ප්‍රසාදයේ ගැටුණු කල්හි පළමුවෙන් චක්ෂුර්ද්වාර වීථියක් ඇති වේ.,sinhala_doc_02827.png
2828,සමීපයේ සිටි අතවැසියෝ ද ආචාර්යයන් වහන්සේ යම්කිසි කටයුත්තක් සඳහා පිටත යන්නාහ යි සිතා ගත්හ.,sinhala_doc_02828.png
2829,"සඞ්ඛාර ලෝකයෙහි රූප, සද්ද, ගන්ධ, රස පොට්ඨබ්බ, ධම්ම යන මේ සියල්ල ප්‍රිය වූ මිහිරි අරමුණු ය.",sinhala_doc_02829.png
2830,මරණයට පැමිණීම් වශයෙන් වර්තමාන ශරීරයෙන් පහවූ ආත්මය කර්මානුරූපව ඉපදීමට තැනක් සොයමින් එක්තරා කාලයක් පවත්නේ ය.,sinhala_doc_02830.png
2831,ඒ ධර්මයෝ දෙදෙන ඔවුනොවුන් කෙළවර කොට සිටින්නෝ ය. භාග්‍යවත් බුදුරදුන්ගේ ඥානය සකල ධර්මයන්හි පවත්නේය.,sinhala_doc_02831.png
2832,වෙළඳ බඩුව කොතෙක් අගය ඇතියක් වුවද විකුණා ගැනිමට වුවමනා වී අනිකකු වෙත ගෙන ගියහොත් එහි අගය අඩු වේ.,sinhala_doc_02832.png
2833,සිහිය උපදවා ගන්නෙමැ යි මෙනෙහි කිරීම හා පළමු මෙනෙහි කිරීමේ දී හටගත් සිහිය ද යොනිසො මනසිකාර ය යි.,sinhala_doc_02833.png
2834,මේ උපමාවෙන් උත්පාදක්ෂණයෙහි ප්‍රකට වූ ප්‍රත්ය භාවයෙන් ස්ථිති ක්ෂණයෙහි ද ප්‍රත්ය භාවය වේ.,sinhala_doc_02834.png
2835,බොහෝ සෙයින් රාගය ඇති වන රාග බහුල තැනැත්තා රාග චරිතයා ය. රාගය යනු ලෝභය ය.,sinhala_doc_02835.png
2836,දිවයින් සතරටම වැටෙන මහා වැස්සක් ඇති වන්නේ ය. මහජනයාට සාගින්න හා පිපාසාව ඇති නො වන්නේ ය. දොරකවුළු ඉබේ ම විවෘත වන්නේ ය.,sinhala_doc_02836.png
